surah:ayah	position	word	meaning	ayah_link
44:25	4	jannātin	gardens	<a style='color:#95C7FF' href='https://quran.com/44:25/tafsirs/toBeReplaced'> كَمْ تَرَكُوا مِنْ جَنَّاتٍ وَعُيُونٍ</a>
44:52	2	jannātin	gardens	<a style='color:#95C7FF' href='https://quran.com/44:52/tafsirs/toBeReplaced'> فِي جَنَّاتٍ وَعُيُونٍ</a>
47:12	8	jannātin	(to) Gardens	<a style='color:#95C7FF' href='https://quran.com/47:12/tafsirs/toBeReplaced'> إِنَّ اللَّهَ يُدْخِلُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
48:5	4	jannātin	(to) Gardens	<a style='color:#95C7FF' href='https://quran.com/48:5/tafsirs/toBeReplaced'> لِيُدْخِلَ الْمُؤْمِنِينَ وَالْمُؤْمِنَاتِ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
48:17	18	jannātin	(to) Gardens	<a style='color:#95C7FF' href='https://quran.com/48:17/tafsirs/toBeReplaced'> وَمَنْ يُطِعِ اللَّهَ وَرَسُولَهُ يُدْخِلْهُ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
50:9	8	jannātin	gardens	<a style='color:#95C7FF' href='https://quran.com/50:9/tafsirs/toBeReplaced'> وَنَزَّلْنَا مِنَ السَّمَاءِ مَاءً مُبَارَكًا فَأَنْبَتْنَا بِهِ جَنَّاتٍ وَحَبَّ الْحَصِيدِ</a>
51:15	4	jannātin	Gardens	<a style='color:#95C7FF' href='https://quran.com/51:15/tafsirs/toBeReplaced'> إِنَّ الْمُتَّقِينَ فِي جَنَّاتٍ وَعُيُونٍ</a>
52:17	4	jannātin	Gardens	<a style='color:#95C7FF' href='https://quran.com/52:17/tafsirs/toBeReplaced'> إِنَّ الْمُتَّقِينَ فِي جَنَّاتٍ وَنَعِيمٍ</a>
53:15	2	jannatu	(is the) Garden	<a style='color:#95C7FF' href='https://quran.com/53:15/tafsirs/toBeReplaced'> عِنْدَهَا جَنَّةُ الْمَأْوَىٰ</a>
54:54	4	jannātin	gardens	<a style='color:#95C7FF' href='https://quran.com/54:54/tafsirs/toBeReplaced'> إِنَّ الْمُتَّقِينَ فِي جَنَّاتٍ وَنَهَرٍ</a>
55:46	5	jannatāni	(are) two gardens	<a style='color:#95C7FF' href='https://quran.com/55:46/tafsirs/toBeReplaced'> وَلِمَنْ خَافَ مَقَامَ رَبِّهِ جَنَّتَانِ</a>
55:54	8	l-janatayni	(of) both the gardens	<a style='color:#95C7FF' href='https://quran.com/55:54/tafsirs/toBeReplaced'> مُتَّكِئِينَ عَلَىٰ فُرُشٍ بَطَائِنُهَا مِنْ إِسْتَبْرَقٍ وَجَنَى الْجَنَّتَيْنِ دَانٍ</a>
55:62	3	jannatāni	(are) two gardens	<a style='color:#95C7FF' href='https://quran.com/55:62/tafsirs/toBeReplaced'> وَمِنْ دُونِهِمَا جَنَّتَانِ</a>
56:12	2	jannāti	Gardens	<a style='color:#95C7FF' href='https://quran.com/56:12/tafsirs/toBeReplaced'> فِي جَنَّاتِ النَّعِيمِ</a>
56:89	3	wajannatu	and a Garden	<a style='color:#95C7FF' href='https://quran.com/56:89/tafsirs/toBeReplaced'> فَرَوْحٌ وَرَيْحَانٌ وَجَنَّتُ نَعِيمٍ</a>
57:12	12	jannātun	gardens	<a style='color:#95C7FF' href='https://quran.com/57:12/tafsirs/toBeReplaced'> بُشْرَاكُمُ الْيَوْمَ جَنَّاتٌ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا</a>
